filename,width,height,class,xmin,ymin,xmax,ymax
aug_1112-5916_frame_000560_6_178599.jpg,1280,720,van,463,203,500,225
aug_1112-5923_frame_008042_2_101200.jpg,1280,720,motorcycle,418,340,471,440
aug_1112-5923_frame_008042_2_101200.jpg,1280,720,person,238,268,251,288
aug_1112-5925_frame_009859_2_237461.jpg,1280,720,light_truck,553,192,580,207
aug_1112-5925_frame_009859_2_237461.jpg,1280,720,van,357,231,414,284
fuatOld-00045922.jpg,720,480,car,448,191,683,307
fuatOld-00045922.jpg,720,480,car,115,50,162,73
fuatOld-00045922.jpg,720,480,car,84,50,125,76
fuatOld-00045922.jpg,720,480,car,1,122,63,166
fuatOld-00045922.jpg,720,480,car,267,232,555,385
fuatOld-00045922.jpg,720,480,car,158,44,215,76
aug_1112-5924_frame_008687_1_153432.jpg,1280,720,taksi,500,213,516,226
aug_fuatOld-00074717_106673.jpg,720,480,motorcycle,53,273,147,373
aug_1112-5916_frame_000268_2_256330.jpg,1280,720,van,558,191,583,204
aug_1112-5916_frame_000268_2_256330.jpg,1280,720,taksi,165,317,289,380
aug_1112-5918_frame_001420_4_263142.jpg,1280,720,van,465,222,511,260
aug_1112-5918_frame_001420_4_263142.jpg,1280,720,van,478,197,503,220
aug_fuatOld-ch01_00000000139000000mp4_snapshot_0213_68107.jpg,1280,720,minibus,302,63,351,95
aug_fuatOld-00021980_96768.jpg,720,480,motorcycle,418,325,495,455
aug_1112-5918_frame_002354_2_1416.jpg,1280,720,bus,564,189,580,203
aug_1112-5918_frame_002354_2_1416.jpg,1280,720,van,197,253,334,361
aug_1112-5919_frame_002810_2_135193.jpg,1280,720,taksi,438,240,469,280
aug_fuatOld-00063201.jpg,720,480,minibus,428,33,455,57
aug_fuatOld-00098272.jpg,720,480,minibus,241,166,578,328
aug_1112-5921_frame_004988_1_156773.jpg,1280,720,motorcycle,481,226,499,245
aug_1112-5921_frame_004988_1_156773.jpg,1280,720,taksi,464,270,531,329
aug_fuatOld-00055277_101695.jpg,720,480,motorcycle,257,151,302,227
aug_fuatOld-00055277_101695.jpg,720,480,motorcycle,322,136,363,227
fuatOld-00048529.jpg,720,480,car,300,232,530,350
fuatOld-00048529.jpg,720,480,car,710,47,744,70
fuatOld-00048529.jpg,720,480,car,675,57,727,84
aug_1112-5925_bilisimFatihframe_003350_38756.jpg,1280,720,light_truck,359,73,402,118
aug_1112-5925_bilisimFatihframe_003350_38756.jpg,1280,720,light_truck,31,346,92,423
aug_1112-5925_bilisimFatihframe_003350_38756.jpg,1280,720,bus,322,75,348,105
aug_1112-5925_bilisimFatihframe_003350_38756.jpg,1280,720,person,558,71,573,106
aug_1112-5925_bilisimFatihframe_003350_38756.jpg,1280,720,person,220,165,235,186
aug_1112-5925_atakoy1_frame_001230_245802.jpg,1280,720,minibus,145,137,175,171
aug_1112-5925_atakoy1_frame_001230_245802.jpg,1280,720,van,257,99,290,123
aug_1112-5925_atakoy1_frame_001230_245802.jpg,1280,720,taksi,482,143,537,173
aug_1112-5925_atakoy1_frame_001230_245802.jpg,1280,720,motorcycle,141,176,155,193
aug_fuatOld-00043948_5594.jpg,720,480,bus,620,130,794,225
aug_fuatOld-ch01_00000000060000000-1453-hatamp4_snapshot_0335666_79496.jpg,1280,720,minibus,198,73,233,117
aug_fuatOld-ch01_00000000060000000-1453-hatamp4_snapshot_0335666_79496.jpg,1280,720,minibus,291,43,328,74
aug_fuatOld-ch01_00000000060000000-1453-hatamp4_snapshot_0335666_79496.jpg,1280,720,motorcycle,429,97,452,131
aug_1112-5923_frame_007965_1.jpg,1280,720,person,249,263,261,282
aug_1112-5923_frame_007965_1.jpg,1280,720,bicycle,482,252,495,283
aug_1112-5923_frame_008063_2.jpg,1280,720,person,238,268,251,287
aug_1112-5922_frame_006434_2_259289.jpg,1280,720,van,324,226,405,291
aug_1112-5922_frame_006434_2_259289.jpg,1280,720,taksi,390,298,506,369
aug_1112-5916_frame_000540_6_148600.jpg,1280,720,minibus,280,156,300,180
aug_1112-5916_frame_000540_6_148600.jpg,1280,720,taksi,365,222,411,257
aug_1112-5916_frame_000540_6_148600.jpg,1280,720,van,413,233,481,287
aug_1112-5916_frame_000540_6_148600.jpg,1280,720,light_truck,378,188,443,221
aug_1112-5916_frame_000540_6_148600.jpg,1280,720,light_truck,485,271,631,361
aug_1112-5916_frame_000540_6_148600.jpg,1280,720,van,479,203,512,223
aug_1112-5916_frame_000465_4_126960.jpg,1280,720,van,501,196,523,213
aug_1112-5916_frame_000465_4_126960.jpg,1280,720,van,593,343,799,450
aug_1112-5916_frame_000465_4_126960.jpg,1280,720,taksi,463,291,559,358
1112-5916_frame_000407_2.jpg,1280,720,van,466,196,493,220
1112-5916_frame_000407_2.jpg,1280,720,bus,318,217,415,297
1112-5916_frame_000407_2.jpg,1280,720,person,238,265,251,287
1112-5916_frame_000407_2.jpg,1280,720,person,183,385,213,443
aug_fuatOld-00071000.jpg,720,480,heavy_truck,444,264,651,383
aug_fuatOld-00084198_97758.jpg,720,480,motorcycle,40,313,127,385
aug_fuatOld-ch01_00000000092000000.mp4_snapshot_05.21.667.jpg,1280,720,minibus,464,6,493,22
aug_fuatOld-ch01_00000000092000000.mp4_snapshot_05.21.667.jpg,1280,720,person,631,150,648,200
aug_fuatOld-ch01_00000000092000000.mp4_snapshot_05.21.667.jpg,1280,720,person,153,251,182,316
aug_fuatOld-ch01_00000000092000000.mp4_snapshot_05.21.667.jpg,1280,720,person,195,229,223,291
aug_fuatOld-ch01_00000000092000000.mp4_snapshot_05.21.667.jpg,1280,720,person,216,204,241,261
aug_fuatOld-ch01_00000000115000000.mp4_snapshot_11.09.000.jpg,1280,720,bus,386,29,533,78
aug_fuatOld-ch01_00000000115000000.mp4_snapshot_11.09.000.jpg,1280,720,minibus,657,88,693,121
aug_fuatOld-ch01_00000000115000000.mp4_snapshot_11.09.000.jpg,1280,720,bus,572,46,634,81
aug_fuatOld-ch01_00000000115000000.mp4_snapshot_11.09.000.jpg,1280,720,person,288,327,328,406
aug_fuatOld-ch01_00000000115000000.mp4_snapshot_11.09.000.jpg,1280,720,person,345,340,385,413
aug_fuatOld-ch01_00000000115000000.mp4_snapshot_11.09.000.jpg,1280,720,person,499,290,541,366
aug_fuatOld-ch01_00000000115000000.mp4_snapshot_11.09.000.jpg,1280,720,person,658,248,687,300
aug_fuatOld-ch01_00000000115000000.mp4_snapshot_11.09.000.jpg,1280,720,person,760,276,789,317
1112-5924_frame_009248_1.jpg,1280,720,car,480,216,506,233
1112-5924_frame_009248_1.jpg,1280,720,person,731,335,750,382
1112-5924_frame_009248_1.jpg,1280,720,person,683,325,704,361
1112-5924_frame_009248_1.jpg,1280,720,car,485,285,562,348
1112-5924_frame_009248_1.jpg,1280,720,light_truck,638,196,671,218
1112-5924_frame_009248_1.jpg,1280,720,person,250,264,262,281
1112-5924_frame_009248_1.jpg,1280,720,person,655,319,680,360
aug_fuatOld-00070830_66607.jpg,720,480,minibus,48,142,307,286
aug_1112-5916_frame_000177_2_195836.jpg,1280,720,bus,603,194,636,209
aug_1112-5916_frame_000177_2_195836.jpg,1280,720,taksi,437,328,581,435
aug_1112-5916_frame_000177_2_195836.jpg,1280,720,van,656,204,682,217
aug_fuatOld-00086497_64365.jpg,720,480,minibus,83,48,125,77
aug_1112-5921_frame_004969_1_107447.jpg,1280,720,person,249,261,263,283
aug_1112-5921_frame_004969_1_107447.jpg,1280,720,motorcycle,475,243,496,266
aug_1112-5921_frame_004969_1_107447.jpg,1280,720,taksi,538,344,685,448
aug_fuatOld-00051481.jpg,720,480,minibus,84,50,127,76
aug_1112-5923_frame_008032_2_105936.jpg,1280,720,motorcycle,395,286,425,347
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_00.08.39.730.jpg,1280,720,heavy_truck,296,178,431,339
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_00.08.39.730.jpg,1280,720,motorcycle,473,116,487,142
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_00.08.39.730.jpg,1280,720,bus,515,86,559,143
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_00.08.39.730.jpg,1280,720,person,208,232,230,303
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_00.08.39.730.jpg,1280,720,person,176,153,190,199
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_00.08.39.730.jpg,1280,720,person,185,159,203,200
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_00.08.39.730.jpg,1280,720,person,201,146,217,185
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_00.08.39.730.jpg,1280,720,person,233,146,250,185
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_00.08.39.730.jpg,1280,720,person,320,136,334,176
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_00.08.39.730.jpg,1280,720,person,337,125,350,156
aug_fuatOld-ch01_00000000144000000mp4_snapshot_1118_39206.jpg,1280,720,minibus,348,26,374,56
aug_fuatOld-ch01_00000000144000000mp4_snapshot_1118_39206.jpg,1280,720,heavy_truck,601,169,795,418
aug_1112-5922_frame_006443_2_182084.jpg,1280,720,van,271,239,373,316
aug_1112-5922_frame_006443_2_182084.jpg,1280,720,taksi,383,297,500,368
aug_1112-5917_frame_001063_2_36680.jpg,1280,720,light_truck,425,221,483,271
aug_1112-5917_frame_001063_2_36680.jpg,1280,720,person,661,316,685,358
aug_1112-5921_frame_005841_2_245630.jpg,1280,720,van,425,203,443,226
aug_1112-5917_frame_001264_2_240177.jpg,1280,720,light_truck,582,193,610,208
aug_1112-5917_frame_001264_2_240177.jpg,1280,720,van,454,223,485,266
aug_1112-5922_frame_006667_1_169905.jpg,1280,720,taksi,420,199,434,212
aug_1112-5922_frame_006667_1_169905.jpg,1280,720,van,650,205,676,219
fuatOld-00070222.jpg,720,480,car,194,204,351,298
fuatOld-00070222.jpg,720,480,car,164,260,410,418
fuatOld-00066313.jpg,720,480,car,484,54,641,118
fuatOld-00066313.jpg,720,480,person,12,442,98,523
fuatOld-00066313.jpg,720,480,person,28,391,123,480
aug_1112-5924_frame_009218_1_36093.jpg,1280,720,light_truck,585,191,615,210
aug_1112-5924_frame_009218_1_36093.jpg,1280,720,person,699,331,722,375
aug_1112-5924_frame_009218_1_36093.jpg,1280,720,person,727,337,748,374
aug_1112-5924_frame_008875_2.jpg,1280,720,person,239,266,252,286
aug_1112-5924_frame_008875_2.jpg,1280,720,person,513,265,530,302
aug_fuatOld-ch01_00000100024000000mp4_snapshot_0718663_98662.jpg,1280,720,motorcycle,501,141,532,185
aug_fuatOld-ch01_00000100024000000mp4_snapshot_0718663_98662.jpg,1280,720,bus,250,33,290,58
aug_1112-5921_frame_005251_2_218747.jpg,1280,720,van,463,227,491,261
aug_1112-5921_frame_005300_1_143723.jpg,1280,720,taksi,158,295,276,375
aug_1112-5921_frame_005300_1_143723.jpg,1280,720,light_truck,588,196,619,208
aug_1112-5925_bilisimFatihframe_003060_236684.jpg,1280,720,bus,322,75,348,105
aug_1112-5925_bilisimFatihframe_003060_236684.jpg,1280,720,light_truck,31,346,92,423
aug_1112-5925_bilisimFatihframe_003060_236684.jpg,1280,720,van,381,53,407,81
aug_1112-5925_bilisimFatihframe_003060_236684.jpg,1280,720,taksi,558,108,661,156
aug_1112-5923_frame_008033_2_106807.jpg,1280,720,person,238,267,251,286
aug_1112-5923_frame_008033_2_106807.jpg,1280,720,motorcycle,396,289,428,354
aug_1112-5921_frame_005816_2_213737.jpg,1280,720,van,421,197,440,215
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,355,85,407,114
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,514,156,607,209
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,565,235,724,347
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,190,70,212,89
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,195,95,225,123
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,205,120,238,156
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,202,152,257,232
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,221,66,238,80
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,227,73,248,92
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,238,79,268,108
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,251,95,293,131
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,269,123,322,166
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,314,176,403,261
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,motorcycle,288,234,325,320
fuatOld-ch01_00000000060000000-1453-hata.mp4_snapshot_08.35.666.jpg,1280,720,car,253,346,388,450
aug_1112-5918_frame_002211_2_247568.jpg,1280,720,van,380,212,426,256
aug_1112-5917_frame_001260_6.jpg,1280,720,light_truck,401,183,436,208
aug_1112-5917_frame_001260_6.jpg,1280,720,taksi,139,262,256,320
fuatOld-00053008.jpg,720,480,car,228,251,574,410
aug_1112-5925_frame_009881_2_233523.jpg,1280,720,light_truck,600,196,628,211
aug_1112-5925_frame_009881_2_233523.jpg,1280,720,van,343,259,391,359
aug_1112-5916_frame_000385_2.jpg,1280,720,bus,390,205,453,256
aug_1112-5916_frame_000385_2.jpg,1280,720,van,480,195,502,211
aug_1112-5916_frame_000291_2_145789.jpg,1280,720,bus,493,190,509,205
fuatOld-00021073.jpg,720,480,heavy_truck,475,87,563,148
fuatOld-00021073.jpg,720,480,car,364,201,464,252
fuatOld-00021073.jpg,720,480,car,372,138,423,165
aug_fuatOld-ch01_00000000176000000mp4_snapshot_001624000_51743.jpg,1280,720,minibus,289,248,379,430
aug_1112-5925_bilisimFatihframe_000760_248057.jpg,1280,720,bus,322,75,348,105
aug_1112-5925_bilisimFatihframe_000760_248057.jpg,1280,720,light_truck,31,346,92,423
aug_1112-5925_bilisimFatihframe_000760_248057.jpg,1280,720,van,387,98,446,149
aug_1112-5925_bilisimFatihframe_000760_248057.jpg,1280,720,motorcycle,36,399,79,433
aug_1112-5925_bilisimFatihframe_000760_248057.jpg,1280,720,taksi,393,65,416,80
aug_1112-5925_bilisimFatihframe_000760_248057.jpg,1280,720,taksi,453,65,483,85
aug_1112-5924_frame_009352_2_205073.jpg,1280,720,van,468,255,584,355
aug_fuatOld-00027841_47650.jpg,720,480,minibus,83,51,128,80
aug_1112-5921_frame_004838_2_150121.jpg,1280,720,taksi,418,215,441,233
aug_fuatOld-00002334_94688.jpg,720,480,minibus,255,70,292,100
aug_fuatOld-00002334_94688.jpg,720,480,motorcycle,644,325,725,445
aug_1112-5925_bilisimFatihframe_002210_37808.jpg,1280,720,person,218,229,238,268
aug_1112-5925_bilisimFatihframe_002210_37808.jpg,1280,720,person,200,239,220,274
aug_1112-5925_bilisimFatihframe_002210_37808.jpg,1280,720,person,253,226,277,277
aug_1112-5925_bilisimFatihframe_002210_37808.jpg,1280,720,bus,322,75,348,105
aug_1112-5925_bilisimFatihframe_002210_37808.jpg,1280,720,person,238,229,261,271
aug_1112-5925_bilisimFatihframe_002210_37808.jpg,1280,720,person,586,56,599,84
aug_1112-5925_bilisimFatihframe_002210_37808.jpg,1280,720,light_truck,31,346,92,423
aug_1112-5925_bilisimFatihframe_002210_37808.jpg,1280,720,person,595,83,608,119
aug_1112-5925_bilisimFatihframe_002210_37808.jpg,1280,720,person,580,81,594,116
aug_1112-5923_frame_008289_2_169586.jpg,1280,720,van,482,205,509,232
aug_1112-5923_frame_008289_2_169586.jpg,1280,720,van,563,192,595,206
aug_1112-5925_bilisimFatihframe_004460_142396.jpg,1280,720,taksi,440,50,465,65
aug_1112-5925_bilisimFatihframe_004460_142396.jpg,1280,720,bus,322,75,348,105
aug_1112-5925_bilisimFatihframe_004460_142396.jpg,1280,720,light_truck,31,346,92,423
aug_1112-5925_bilisimFatihframe_004460_142396.jpg,1280,720,taksi,504,80,566,115
aug_1112-5925_bilisimFatihframe_004460_142396.jpg,1280,720,taksi,428,66,453,82
aug_1112-5923_frame_007968_1_121094.jpg,1280,720,bicycle,480,249,492,280
aug_1112-5918_frame_001509_1_146703.jpg,1280,720,light_truck,181,250,376,400
aug_1112-5918_frame_001509_1_146703.jpg,1280,720,taksi,490,215,507,230
aug_fuatOld-ch01_00000000026000000mp4_snapshot_0120_51572.jpg,1280,720,minibus,460,244,620,350
aug_fuatOld-ch01_00000000026000000mp4_snapshot_0120_51572.jpg,1280,720,minibus,320,101,376,149
aug_fuatOld-ch01_00000000026000000mp4_snapshot_0120_51572.jpg,1280,720,heavy_truck,226,46,241,68
1112-5922_frame_007375_1.jpg,1280,720,motorcycle,485,219,501,238
1112-5922_frame_007375_1.jpg,1280,720,person,247,261,261,285
aug_fuatOld-00006837_9522.jpg,720,480,heavy_truck,453,107,544,152
aug_fuatOld-00006837_9522.jpg,720,480,minibus,360,216,515,338
aug_1112-5922_frame_006299_1_140509.jpg,1280,720,taksi,485,221,507,238
aug_fuatOld-00103316_2607.jpg,720,480,heavy_truck,167,74,402,192
aug_fuatOld-00103316_2607.jpg,720,480,bus,0,177,594,532
aug_1112-5922_frame_007304_1_93727.jpg,1280,720,motorcycle,472,255,503,295
aug_1112-5922_frame_007304_1_93727.jpg,1280,720,person,247,261,261,285
aug_1112-5925_bilisimFatihframe_001990_241988.jpg,1280,720,van,352,72,379,100
aug_1112-5925_bilisimFatihframe_001990_241988.jpg,1280,720,bus,322,75,348,105
aug_1112-5925_bilisimFatihframe_001990_241988.jpg,1280,720,light_truck,31,346,92,423
aug_1112-5925_bilisimFatihframe_001990_241988.jpg,1280,720,motorcycle,50,349,93,402
1112-5923_frame_007861_2.jpg,1280,720,van,458,252,562,344
aug_fuatOld-ch01_00000000144000000mp4_snapshot_0736_104623.jpg,1280,720,heavy_truck,528,80,607,180
aug_fuatOld-ch01_00000000144000000mp4_snapshot_0736_104623.jpg,1280,720,minibus,345,6,363,28
aug_fuatOld-ch01_00000000144000000mp4_snapshot_0736_104623.jpg,1280,720,motorcycle,23,313,62,376
aug_fuatOld-ch01_00000000144000000mp4_snapshot_0736_104623.jpg,1280,720,heavy_truck,233,55,293,137
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,bus,83,12,286,96
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,minibus,178,83,356,170
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,minibus,320,58,424,103
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,minibus,425,33,503,71
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,228,339,267,410
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,250,409,288,450
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,330,386,372,450
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,381,386,420,450
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,431,336,488,412
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,333,325,366,397
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,386,305,427,390
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,415,282,447,348
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,465,251,500,323
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,478,306,507,363
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,508,306,544,372
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,541,292,582,363
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,547,256,585,313
aug_fuatOld-ch01_00000000115000000mp4_snapshot_0625000_65292.jpg,1280,720,person,616,295,662,354
aug_1112-5920_frame_003733_2_184891.jpg,1280,720,van,485,287,653,430
aug_1112-5925_frame_000024_1_217782.jpg,1280,720,light_truck,352,256,520,361
aug_1112-5925_frame_000024_1_217782.jpg,1280,720,van,409,220,443,256
aug_1112-5925_bilisimFatihframe_000250_168349.jpg,1280,720,taksi,382,94,445,135
aug_1112-5925_bilisimFatihframe_000250_168349.jpg,1280,720,taksi,548,44,570,63
aug_1112-5925_bilisimFatihframe_000250_168349.jpg,1280,720,taksi,386,134,475,195
aug_1112-5925_bilisimFatihframe_000250_168349.jpg,1280,720,taksi,354,78,370,94
aug_1112-5925_bilisimFatihframe_000250_168349.jpg,1280,720,bus,322,75,348,105
aug_1112-5925_bilisimFatihframe_000250_168349.jpg,1280,720,light_truck,31,345,92,420
aug_fuatOld-00053650_48936.jpg,720,480,heavy_truck,94,153,245,248
aug_fuatOld-00053650_48936.jpg,720,480,minibus,124,247,243,344
aug_1112-5919_frame_002847_2.jpg,1280,720,taksi,510,362,641,450
aug_1112-5922_frame_006403_2_176732.jpg,1280,720,van,418,206,463,244
aug_1112-5922_frame_006403_2_176732.jpg,1280,720,taksi,401,299,521,375
aug_fuatOld-ch01_00000000087000000mp4_snapshot_0606324_85356.jpg,1280,720,heavy_truck,266,56,326,158
aug_fuatOld-ch01_00000000087000000mp4_snapshot_0606324_85356.jpg,1280,720,minibus,347,56,381,101
aug_fuatOld-ch01_00000000087000000mp4_snapshot_0606324_85356.jpg,1280,720,heavy_truck,214,46,268,120
aug_fuatOld-ch01_00000000087000000mp4_snapshot_0606324_85356.jpg,1280,720,heavy_truck,266,40,297,74
aug_fuatOld-ch01_00000000087000000mp4_snapshot_0606324_85356.jpg,1280,720,heavy_truck,455,17,512,82
aug_1112-5955_frame_007680_249440.jpg,1280,720,van,105,151,211,233
aug_1112-5955_frame_007680_249440.jpg,1280,720,bus,0,203,483,450
aug_1112-5924_frame_008618_1_164303.jpg,1280,720,taksi,460,236,489,268
fuatOld-00018558.jpg,720,480,motorcycle,173,171,260,237
aug_fuatOld-ch01_00000000066000000mp4_snapshot_0310782_45375.jpg,1280,720,minibus,279,43,311,71
aug_fuatOld-ch01_00000000066000000mp4_snapshot_0310782_45375.jpg,1280,720,heavy_truck,552,148,698,252
1112-5923_frame_007783_1.jpg,1280,720,car,458,245,498,285
1112-5923_frame_007783_1.jpg,1280,720,car,422,206,436,220
aug_fuatOld-00085416.jpg,720,480,minibus,153,298,228,418
aug_1112-5921_frame_005014_1_126324.jpg,1280,720,taksi,459,232,490,262
aug_1112-5916_frame_000355_4_195067.jpg,1280,720,van,572,194,600,207
aug_1112-5916_frame_000355_4_195067.jpg,1280,720,taksi,502,307,611,393
aug_1112-5916_frame_000355_4_195067.jpg,1280,720,bus,407,281,555,450
aug_fuatOld-ch01_00000100098000000.mp4_snapshot_10.28.758.jpg,1280,720,bus,478,95,755,278
aug_1112-5921_frame_005002_1_148219.jpg,1280,720,taksi,456,246,494,283
aug_fuatOld-ch01_00000000182000000mp4_snapshot_0731000_8417.jpg,1280,720,minibus,337,15,353,32
aug_fuatOld-ch01_00000000182000000mp4_snapshot_0731000_8417.jpg,1280,720,minibus,328,115,389,228
aug_fuatOld-ch01_00000000182000000mp4_snapshot_0731000_8417.jpg,1280,720,minibus,320,293,421,450
aug_fuatOld-ch01_00000000182000000mp4_snapshot_0731000_8417.jpg,1280,720,minibus,300,30,322,61
aug_fuatOld-ch01_00000000182000000mp4_snapshot_0731000_8417.jpg,1280,720,bus,220,64,309,215
aug_1112-5922_frame_006276_1_154665.jpg,1280,720,taksi,470,235,493,258
aug_1112-5924_frame_008561_1.jpg,1280,720,taksi,491,298,592,378
aug_1112-5924_frame_008561_1.jpg,1280,720,person,248,262,262,282
aug_1112-5924_frame_008561_1.jpg,1280,720,person,175,273,192,302
aug_1112-5923_frame_008266_2_227894.jpg,1280,720,van,586,194,618,208
aug_1112-5923_frame_008266_2_227894.jpg,1280,720,van,466,206,505,248
aug_1112-5921_frame_005263_1_161757.jpg,1280,720,taksi,345,245,402,288
aug_1112-5921_frame_005263_1_161757.jpg,1280,720,heavy_truck,645,203,678,218
aug_1112-5920_frame_003208_2_117041.jpg,1280,720,van,461,213,496,253
aug_1112-5920_frame_003208_2_117041.jpg,1280,720,person,237,268,254,288
aug_1112-5920_frame_004130_5_49258.jpg,1280,720,taksi,470,211,496,227
aug_1112-5920_frame_004130_5_49258.jpg,1280,720,light_truck,537,266,666,355
aug_1112-5920_frame_004130_5_49258.jpg,1280,720,minibus,108,270,373,403
aug_1112-5917_frame_001324_1_190022.jpg,1280,720,van,30,328,233,430
aug_1112-5917_frame_001324_1_190022.jpg,1280,720,motorcycle,410,233,422,251
aug_1112-0003_frame_004520_206860.jpg,1280,720,light_truck,269,89,393,182
aug_1112-0003_frame_004520_206860.jpg,1280,720,van,89,95,121,121
aug_1112-5917_frame_001351_1_88741.jpg,1280,720,heavy_truck,545,191,576,203
aug_1112-5917_frame_001351_1_88741.jpg,1280,720,person,248,260,261,285
aug_1112-5917_frame_001351_1_88741.jpg,1280,720,motorcycle,405,233,420,256
aug_1112-5917_frame_001351_1_88741.jpg,1280,720,van,331,248,425,328
aug_1112-5916_frame_000025_1_253226.jpg,1280,720,light_truck,348,256,515,359
aug_1112-5916_frame_000025_1_253226.jpg,1280,720,van,409,221,443,257
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_000721980_102442.jpg,1280,720,motorcycle,317,238,360,317
aug_fuatOld-vlc-record-2020-03-04-08h55m57s_000721980_102442.jpg,1280,720,motorcycle,468,222,528,286
aug_fuatOld-00084633_1344.jpg,720,480,bus,254,145,782,317
aug_fuatOld-ch01_00000000014000000mp4_snapshot_1434002_65372.jpg,1280,720,minibus,289,56,336,96
aug_fuatOld-ch01_00000000014000000mp4_snapshot_1434002_65372.jpg,1280,720,bus,358,56,482,130
aug_1112-5923_frame_007957_1_114525.jpg,1280,720,bicycle,484,259,505,296
aug_1112-5916_frame_000664_2_194601.jpg,1280,720,van,329,222,405,281
aug_1112-5923_frame_007997_1_192.jpg,1280,720,bicycle,486,225,498,250
aug_1112-5923_frame_007997_1_192.jpg,1280,720,person,248,263,261,283
aug_fuatOld-ch01_00000000088000000mp4_snapshot_0006000_78059.jpg,1280,720,heavy_truck,291,160,402,410
aug_fuatOld-ch01_00000000088000000mp4_snapshot_0006000_78059.jpg,1280,720,heavy_truck,343,34,382,108
aug_fuatOld-ch01_00000000088000000mp4_snapshot_0006000_78059.jpg,1280,720,minibus,505,33,541,65
aug_1112-5916_frame_000237_2_142058.jpg,1280,720,bus,543,188,570,202
aug_1112-5916_frame_000237_2_142058.jpg,1280,720,taksi,311,306,430,373
fuatOld-00045797.jpg,720,480,car,255,90,318,117
aug_1112-5926_bilisimFatihframe_004910_32573.jpg,1280,720,bus,322,75,348,105
aug_1112-5926_bilisimFatihframe_004910_32573.jpg,1280,720,light_truck,31,346,92,423
aug_1112-5926_bilisimFatihframe_004910_32573.jpg,1280,720,taksi,197,171,269,229
aug_1112-5926_bilisimFatihframe_004910_32573.jpg,1280,720,person,626,89,639,130
